frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,reflectivity
19,25,7.341117128299677,148.3562781775153,25,11.383391380310059,356,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,5460.127874314387,79640.71484523229,13.929011344909668
19,28,12.431835035641953,190.20221376376642,93,11.383391380310059,357,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,7512.8367079201425,96463.20151307194,15.592696189880371
19,31,55.95635547093967,85.94805321659072,15,11.383391380310059,359,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,25063.046560862775,54551.98119259929,19.234140396118164
19,32,59.102969844889806,113.788972448405,4,11.383391380310059,360,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,26331.84267939105,65744.31053202212,12.279855728149414
19,35,8.587403625285393,109.06762468858216,7,16.38339138031006,362,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,5962.662752131207,63846.28128184208,20.26129722595215
19,36,9.0,95.0,1,16.38339138031006,363,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,6129.032258064516,58190.95477386935,20.930959701538086
19,37,14.353473803182451,174.0667750741168,55,16.38339138031006,364,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,8287.691049670344,89976.59299461982,19.923173904418945
19,38,18.129305565381312,129.1688304523139,74,16.38339138031006,365,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,9810.203857008593,71927.16802103071,20.684959411621094
19,39,22.122107718323853,93.10782722304558,38,16.38339138031006,366,2026-02-20 12:53:47+00:00,2026-02-20 12:53:47,11420.204725130587,57430.28230072184,23.271930694580078
20,4,16.203645116797695,71.30336697252555,7,6.383391380310059,367,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,9033.72786967649,48664.67013970877,7.947962760925293
20,7,33.0,134.83853359245336,2,6.383391380310059,369,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,15806.451612903227,74206.4456653079,6.7438459396362305
20,8,36.87148941777145,63.394134883795545,12,6.383391380310059,370,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,17367.536055553006,45485.07935026957,7.063943862915039
20,9,35.0,186.0,1,6.383391380310059,371,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,16612.903225806454,94773.86934673367,6.916444301605225
20,12,41.56944929732048,22.0,2,6.383391380310059,373,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,19261.874716661485,28844.22110552764,9.0
20,16,47.83679508963206,36.76524530879722,19,6.383391380310059,376,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,21789.030278077444,34779.998114089336,9.557165145874023
20,18,54.36141111322474,102.34245729001522,140,6.383391380310059,378,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,24419.92383597772,61142.69639799607,9.53200912475586
20,19,56.82843004707467,87.10132282447417,36,6.383391380310059,379,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,25414.689535110752,55015.60716561775,8.384315490722656
20,20,59.654688738378546,116.15354430002235,36,6.383391380310059,380,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,26554.309975152642,66694.8921809135,8.026905059814453
20,22,62.0,28.131529894830788,3,6.383391380310059,382,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,27500.0,31309.15774666564,10.495750427246094
20,24,1.3234372766960896,120.58177210770539,17,11.383391380310059,383,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,3033.644063183907,68475.08426440418,16.191434860229492
20,26,9.243265940917896,153.15290687251283,33,11.383391380310059,384,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,6227.123363273345,81569.00778794487,13.259838104248047
20,28,12.70910188064987,195.20201493206588,61,11.383391380310059,386,2026-02-20 12:58:10+00:00,2026-02-20 12:58:10,7624.637855100754,98473.17183198628,15.404925346374512
